date,2020-07-05,2020-07-05,2020-07-05
SMIN,,,
SMIT,,,
SMLF,,,
SMLL,,,
SMLP,,,
SMLV,,,
SMM,,,
SMMC,Financial Services,NMS,317968768.0
SMMC U,,,
SMMC W,,,
SMMD,,,
SMMF,,,
SMMT,Healthcare,NMS,223882240.0
SMMU,,,
SMMV,,,
SMN,,,
SMOG,,,
SMP,Consumer Cyclical,NYQ,922204608.0
SMPL,Consumer Defensive,NMS,1926645632.0
SMRT,Consumer Cyclical,NCM,16589352.0
SMSI,,,
SMTC,Technology,NMS,3419765504.0
SMTS,,,
SMTX,,,
SNA,Industrials,NYQ,7391627776.0
SNAP,Communication Services,NYQ,33848258560.0
SNBR,,,
SNCA,,,
SNCR,Technology,NMS,147878768.0
SND,Energy,NMS,48811176.0
SNDE,Energy,NMS,18633066.0
SNDL,Healthcare,NMS,84111080.0
SNDR,,,
SNDX,Healthcare,NMS,526263648.0
SNE,Technology,NYQ,85226217472.0
SNES,,,
SNFC A,,,
SNGX,,,
SNGX W,,,
SNLN,,,
SNMP,,,
SNN,,,
SNOA,,,
SNP,Energy,NYQ,65041645568.0
SNPE,,,
SNPS,Technology,NMS,29792888832.0
SNR,Real Estate,NYQ,283450304.0
SNSR,,,
SNSS,,,
SNUG,,,
SNV,,,
SNV PRD,,,
SNV PRE,,,
SNX,Technology,NYQ,5951717888.0
SNY,,,
SO,Utilities,NYQ,55744131072.0
SOAC,,,
SOAC U,,,
SOAC WS,,,
SOCL,,,
SOGO,,,
SOHO,,,
SOHO B,,,
SOHO N,,,
SOHO O,,,
SOHU,Communication Services,NMS,372267264.0
SOI,Energy,NYQ,322484032.0
SOIL,,,
SOJA,,,
SOJB,,,
SOJC,,,
SOJD,,,
SOL,,,
SOLN,,,
SOLO,,,
SOLO W,,,
SOLY,Healthcare,NMS,130523136.0
SON,Consumer Cyclical,NYQ,5300381184.0
SONA,Financial Services,NMS,218193328.0
SONM,Technology,NMS,54149564.0
SONN,,,
SONO,Technology,NMS,1648458880.0
SOR,,,
SOVB,,,
SOXL,,,
SOXS,,,
SOXX,,,
SOYB,,,
SP,Industrials,NMS,451203136.0
SPAB,,,
SPAQ,Financial Services,NYQ,748650048.0
SPAQ U,,,
SPAQ WS,,,
SPB,Consumer Defensive,NYQ,1998242816.0
SPBO,,,
SPCB,,,
SPCE,Industrials,NYQ,3419065088.0
SPDN,,,
SPDV,,,
SPDW,,,
SPE,,,
SPE PRB,,,
SPEM,,,
SPEU,,,
SPFF,,,
SPFI,Financial Services,NMS,246869264.0
SPG,,,
SPG PRJ,,,
SPGI,,,
SPGM,,,
SPGP,,,
SPH,Utilities,NYQ,887240640.0
SPHB,,,
SPHD,,,
SPHQ,,,
SPHY,,,
SPI,,,
SPIB,,,
SPIP,,,
SPKE,Utilities,NMS,256346256.0
SPKE P,,,
SPLB,,,
SPLG,,,
SPLK,Technology,NMS,31759501312.0
SPLP,Industrials,NYQ,139594560.0
SPLP PRA,,,
SPLV,,,
SPMB,,,
SPMD,,,
SPMO,,,
SPMV,,,
SPN,,,
SPNE,Healthcare,NMS,284428384.0
SPNS,Technology,NMS,1383814400.0
SPOK,Communication Services,NMS,169692304.0
SPOT,Communication Services,NYQ,50484924416.0
SPPI,,,
SPPP,,,
SPR,Industrials,NYQ,2494004736.0
SPRO,Healthcare,NMS,275359168.0
SPRT,,,
SPSB,,,
SPSC,Technology,NMS,2659402752.0
SPSK,,,
SPSM,,,
SPT,Technology,NMS,1338344576.0
SPTI,,,
SPTL,,,
SPTM,,,
SPTN,,,
SPTS,,,
SPUS,,,
SPUU,,,
SPVM,,,
SPVU,,,
SPWH,Consumer Cyclical,NMS,615324224.0
SPWR,Technology,NMS,1318827520.0
SPXB,,,
SPXC,Industrials,NYQ,1797080704.0
SPXE,,,
SPXL,,,
SPXN,,,
SPXS,,,
SPXT,,,
SPXU,,,
SPXV,,,
SPXX,,,
SPY,,,
SPYD,,,
SPYG,,,
SPYV,,,
SPYX,,,
SQ,Technology,NYQ,49818009600.0
SQBG,,,
SQEW,,,
SQLV,,,
SQM,Basic Materials,NYQ,7264237056.0
SQNS,,,
SQQQ,,,
SR,,,
SR PRA,,,
SRAC,Financial Services,NMS,219085328.0
SRAC W,,,
SRAX,Communication Services,NCM,34804816.0
SRC,,,
SRC PRA,,,
SRCE,Financial Services,NMS,876892480.0
SRCL,Industrials,NMS,5073643520.0
SRDX,Healthcare,NMS,585161216.0
SRE,Utilities,NYQ,35380391936.0
SRE PRA,,,
SRE PRB,,,
SREA,,,
SRET,,,
SREV,Technology,NMS,160777136.0
SRG,Real Estate,NYQ,634769536.0
SRG PRA,,,
SRI,Consumer Cyclical,NYQ,537704576.0
SRL,,,
SRLN,,,
SRLP,Energy,NYQ,344989664.0
SRNE,,,
SRPT,,,
SRRA,,,
SRRK,Healthcare,NMS,525780640.0
SRS,,,
SRT,Industrials,NYQ,202216832.0
SRTS,,,
SRTY,,,
SRV,,,
SRVR,,,
SSB,,,
SSBI,Financial Services,NMS,56143800.0
SSD,Industrials,NYQ,3556659200.0
SSG,,,
SSKN,,,
SSL,,,
SSLY,,,
SSNC,Technology,NMS,14526749696.0
SSNT,,,
SSO,,,
SSP,,,
SSPK,,,
SSPK U,,,
SSPK W,,,
SSPY,,,
SSRM,Basic Materials,NMS,2536379136.0
SSSS,,,
SSTI,Technology,NMS,279966816.0
SSTK,Communication Services,NYQ,1303382016.0
SSUS,,,
SSY,,,
SSYS,Technology,NMS,858152320.0
ST,Technology,NYQ,5701837312.0
STAA,,,
STAF,,,
STAG,Real Estate,NYQ,4446518272.0
STAG PRC,,,
STAR,,,
STAR PRD,,,
STAR PRG,,,
STAR PRI,,,
STAY,Consumer Cyclical,NMS,2048142336.0
STBA,Financial Services,NMS,871968320.0
STC,Financial Services,NYQ,740327488.0
STCN,,,
STE,,,
STFC,,,
STG,Consumer Defensive,NYQ,222756336.0
STIM,Healthcare,NMS,34274072.0
STIP,,,
STK,Financial Services,NYQ,354708256.0
STKL,,,
STKS,,,
STL,,,
STL PRA,,,
STLC,,,
STLD,,,
STLG,,,
STLV,,,
STM,,,
STMB,,,
STMP,,,
STN,,,
STND,Financial Services,NMS,108103880.0
STNE,Technology,NMS,11112235008.0
STNG,,,
STOK,Healthcare,NMS,759036160.0
STON,Consumer Cyclical,NYQ,89912920.0
STOR,Real Estate,NYQ,5736087040.0
STOT,,,
STPP,,,
STPZ,,,
STRA,Consumer Defensive,NMS,3521458432.0
STRL,,,
STRM,,,
STRO,Healthcare,NMS,266934560.0
STRS,,,
STRT,Consumer Cyclical,NGM,64189320.0
STSA,Healthcare,NMS,473861152.0
STSB,,,
STT,,,
STT PRD,,,
STT PRG,,,
STWD,Real Estate,NYQ,4092683264.0
STX,,,
STXB,Financial Services,NMS,200785920.0
STXS,,,
STZ,,,
STZ B,,,
SU,Energy,NYQ,25512093696.0
SUB,,,
SUI,Real Estate,NYQ,13823545344.0
SUM,Basic Materials,NYQ,1894242688.0
SUMR,,,
SUN,Energy,NYQ,2313994496.0
SUNS,Financial Services,NMS,200131040.0
SUNW,,,
SUP,Consumer Cyclical,NYQ,42482552.0
SUPN,Healthcare,NMS,1240438784.0
SUPV,Financial Services,NYQ,321926016.0
SURF,,,
SUSA,,,
SUSB,,,
SUSC,,,
SUSL,,,
SUZ,,,
SVBI,Financial Services,NMS,79696856.0
SVC,,,
SVM,,,
SVMK,Technology,NMS,3265355520.0
SVRA,Healthcare,NMS,111158528.0
SVT,Industrials,ASE,18801190.0
SVVC,Financial Services,NMS,28537268.0
SVXY,,,
SWAN,,,
SWAV,,,
SWBI,,,
SWCH,Technology,NYQ,4468322816.0
SWI,Technology,NYQ,5550289408.0
SWIR,Technology,NMS,319698720.0
SWK,Industrials,NYQ,21291104256.0
SWKH,,,
SWKS,Technology,NMS,21425078272.0
SWM,Basic Materials,NYQ,1013545088.0
SWN,Energy,NYQ,1435475968.0
SWT,,,
SWTX,Healthcare,NMS,1744075776.0
SWX,Utilities,NYQ,3774199808.0
SWZ,Financial Services,NYQ,105075432.0
SXC,Basic Materials,NYQ,221800016.0
SXI,Industrials,NYQ,693561344.0
SXT,,,
SXTC,Healthcare,NCM,14737485.0
SY,Healthcare,NGM,1567482496.0
SYBT,,,
SYBX,Healthcare,NMS,64035076.0
SYE,,,
SYF,,,
SYF PRA,,,
SYG,,,
SYK,Healthcare,NYQ,69047025664.0
SYKE,Technology,NMS,1084689152.0
SYLD,,,
SYN,,,
SYNA,Technology,NMS,2016274944.0
SYNC,Technology,NGM,44396004.0
SYNH,,,
SYNL,Basic Materials,NGM,70380968.0
SYPR,,,
SYRS,,,
SYV,,,
SYX,,,
SYY,Consumer Defensive,NYQ,27441829888.0
SZC,,,
SZK,,,
SZNE,,,
T,Communication Services,NYQ,214320005120.0
T PRA,,,
T PRC,,,
TA,,,
TAAG,,,
TAC,Utilities,NYQ,1687821824.0
TACO,Consumer Cyclical,NMS,226194096.0
TACT,,,
TADS,,,
TAEQ,,,
TAGS,,,
TAIL,,,
TAIT,Technology,NCM,15132388.0
TAK,,,
TAL,Consumer Defensive,NYQ,43786223616.0
TALO,Energy,NYQ,588734144.0
TALO WS,,,
TAN,,,
TANH,Consumer Defensive,NCM,35533224.0
TANN I,,,
TANN L,,,
TANN Z,,,
TAOP,,,
TAP,,,
TAP A,,,
TAPR,,,
TARA,,,
TARO,Healthcare,NYQ,2580522240.0
TAST,Consumer Cyclical,NMS,262564528.0
TAT,,,
TATT,,,
TAWK,,,
TAXF,,,
TAYD,Industrials,NMS,34899484.0
TBB,,,
TBBK,,,
TBC,,,
TBF,,,
TBI,,,
TBIO,Healthcare,NMS,1123551232.0
TBK,,,
TBKC P,,,
TBLT,,,
TBLT W,,,
TBLU,,,
TBND,,,
TBNK,Financial Services,NMS,214482112.0
TBPH,Healthcare,NMS,1294567808.0
TBT,,,
TBX,,,
TC,,,
TCBI,Financial Services,NMS,1446220544.0
TCBI L,,,
TCBI P,,,
TCBK,Financial Services,NMS,875842816.0
TCCO,Technology,NMS,5902776.0
TCDA,Healthcare,NMS,1323228416.0
TCF,Financial Services,NMS,4193644800.0
TCFC,Financial Services,NMS,143597136.0
TCFC P,,,
TCI,,,
TCMD,,,
TCO,Real Estate,NYQ,2342613760.0
TCO PRJ,,,
TCO PRK,,,
TCOM,,,
TCON,,,
TCP,,,
TCPC,Financial Services,NMS,518746720.0
TCRD,Financial Services,NMS,115778752.0
TCRR,,,
TCRW,,,
TCRZ,,,
TCS,Consumer Cyclical,NYQ,161663632.0
TCTL,,,
TCX,,,
TD,Financial Services,NYQ,80390987776.0
TDA,,,
TDAC,Financial Services,NMS,145472800.0
TDAC W,,,
TDC,Technology,NYQ,2256800000.0
TDE,,,
TDF,Financial Services,NYQ,708195904.0
TDG,,,
TDI,,,
TDIV,,,
TDJ,,,
TDOC,Healthcare,NYQ,16367219712.0
TDS,,,
TDTF,,,
TDTT,,,
TDV,,,
TDW,Energy,NYQ,219761984.0
TDW WS,,,
TDW WSA,,,
TDW WSB,,,
TDY,,,
TEAF,Financial Services,NYQ,152314512.0
TEAM,Technology,NMS,46650765312.0
TECB,,,
TECD,,,
TECH,Healthcare,NMS,10288867328.0
TECK,Basic Materials,NYQ,5536860160.0
TECL,,,
TECS,,,
TECT P,,,
TEDU,Consumer Defensive,NMS,85086936.0
TEF,,,
TEGS,,,
TEI,,,
TEL,,,
TELA,Healthcare,NMS,196663728.0
TELL,Energy,NMS,294563488.0
TEN,Consumer Cyclical,NYQ,597260992.0
TENB,Technology,NMS,2959365632.0
TENX,,,
TEO,Communication Services,NYQ,3803416320.0
TER,Technology,NMS,14020658176.0
TERM,,,
TERP,,,
TESS,Technology,NMS,46146680.0
TEUM,,,
TEVA,Healthcare,NYQ,12695882752.0
TEX,,,
TFC,,,
TFC PRF,,,
TFC PRG,,,
TFC PRH,,,
TFC PRI,,,
TFC PRO,,,
TFFP,,,
TFI,,,
TFII,Industrials,NYQ,3163472896.0
TFIV,,,
TFLO,,,
TFLT,,,
TFSL,,,
TFX,Healthcare,NYQ,17091510272.0
TG,Basic Materials,NYQ,505341344.0
TGA,,,
TGB,Basic Materials,ASE,119526472.0
TGC,,,
TGH,Industrials,NYQ,438615040.0
TGI,Industrials,NYQ,458781856.0
TGLS,,,
TGNA,,,
TGP,Energy,NYQ,998011520.0
TGP PRA,,,
TGP PRB,,,
TGS,Energy,NYQ,817788992.0
TGT,,,
TGTX,,,
TH,Energy,NMS,162825536.0
THBR,Financial Services,NCM,436856256.0
THBR U,,,
THBR W,,,
THC,,,
THCA,Financial Services,NMS,222073760.0
THCA W,,,
THCB,Financial Services,NCM,363032000.0
THCB U,,,
THCB W,,,
THCX,,,
THD,,,
THFF,,,
THG,,,
THGA,,,
THM,Basic Materials,ASE,327010368.0
THMO,,,
THNQ,,,
THO,Consumer Cyclical,NYQ,5873152512.0
THQ,Financial Services,NYQ,743713792.0
THR,,,
THRM,,,
THS,Consumer Defensive,NYQ,2433451264.0
THTX,Healthcare,NMS,154091040.0
THW,Financial Services,NYQ,433775584.0
THWW W,,,
THY,,,
TIF,Consumer Cyclical,NYQ,14831030272.0
TIGO,,,
TIGR,Financial Services,NMS,583694400.0
TILE,,,
TILT,,,
TIP,,,
TIPT,,,
TIPX,,,
TIPZ,,,
TISI,Industrials,NYQ,168145520.0
TITN,Industrials,NMS,233626544.0
TJX,Consumer Cyclical,NYQ,61990293504.0
TK,,,
TKAT,,,
TKC,,,
TKR,Industrials,NYQ,3374225664.0
TLC,,NMS,274672864.0
TLDH,,,
TLEH,,,
TLF,,,
TLGT,,,
TLH,,,
TLI,,,
TLK,Communication Services,NYQ,21719816192.0
TLND,,,
TLRD,Consumer Cyclical,NYQ,34418488.0
TLRY,,,
TLSA,Healthcare,NGM,229060112.0
TLT,,,
TLTD,,,
TLTE,,,
TLYS,Consumer Cyclical,NYQ,161108176.0
TM,Consumer Cyclical,NYQ,174586298368.0
TMBR,,,
TMDI,,,
TMDV,,,
TMDX,Healthcare,NMS,472282336.0
TME,,,
TMF,,,
TMFC,,,
TMHC,,,
TMO,Healthcare,NYQ,144508633088.0
TMP,,,
TMQ,,,
TMST,Basic Materials,NYQ,169521824.0
TMUS,Communication Services,NMS,131325190144.0
TMUS R,,,
TMV,,,
TNA,,,
TNAV,Technology,NMS,258663712.0
TNC,Industrials,NYQ,1194520704.0
TNDM,,,
TNET,Industrials,NYQ,4152490496.0
TNK,,,
TNP,Energy,NYQ,193259472.0
TNP PRC,,,
TNP PRD,,,
TNP PRE,,,
TNP PRF,,,
TNXP,,,
TOK,,,
TOKE,,,
TOL,Consumer Cyclical,NYQ,3971132672.0
TOLZ,,,
TOPS,,,
TORC,Healthcare,NMS,84192336.0
TOT,,,
TOTA,Financial Services,NMS,40814288.0
TOTA R,,,
TOTA W,,,
TOTL,,,
TOUR,Consumer Cyclical,NMS,170247840.0
TOWN,,,
TPAY,,,
TPB,Consumer Defensive,NYQ,488122720.0
TPC,,,
TPCO,,,
TPH,Consumer Cyclical,NYQ,1824620416.0
TPHD,,,
TPHS,Real Estate,ASE,45073560.0
TPIC,,,
TPIF,,,
TPL,Energy,NYQ,4478329344.0
TPLC,,,
TPOR,,,
TPR,,,
TPRE,Financial Services,NYQ,696428032.0
TPSC,,,
TPTX,Healthcare,NMS,2660344832.0
TPVG,Financial Services,NYQ,314840064.0
TPVY,,,
TPX,Consumer Cyclical,NYQ,3660765440.0
TPYP,,,
TPZ,Financial Services,NYQ,62701000.0
TQQQ,,,
TR,Consumer Defensive,NYQ,2295115008.0
TRC,Industrials,NYQ,373379904.0
TRCH,,,
TREB U,,,
TREC,,,
TREE,Financial Services,NMS,3862864640.0
TREX,Industrials,NYQ,7340413952.0
TRGP,Energy,NYQ,4445521920.0
TRHC,Healthcare,NMS,1313342336.0
TRI,,,
TRIB,,,
TRIL,,,
TRIP,Consumer Cyclical,NMS,2563067136.0
TRMB,Technology,NMS,10619880448.0
TRMD,,,
TRMK,,,
TRMT,Real Estate,NMS,25706396.0
TRN,Industrials,NYQ,2461552128.0
TRND,,,
TRNE,Financial Services,NYQ,389819296.0
TRNE U,,,
TRNE WS,,,
TRNO,Real Estate,NYQ,3667758592.0
TRNS,Industrials,NMS,186717008.0
TROW,Financial Services,NMS,27927089152.0
TROX,Basic Materials,NYQ,1050887424.0
TRP,Energy,NYQ,40201719808.0
TRPX,,,
TRQ,,,
TRS,Industrials,NMS,1024466560.0
TRST,Financial Services,NMS,582453504.0
TRT,,,
TRTN,Industrials,NYQ,2113196416.0
TRTN PRA,,,
TRTN PRB,,,
TRTN PRC,,,
TRTN PRD,,,
TRTX,Real Estate,NYQ,609375424.0
TRTY,,,
TRU,Industrials,NYQ,16569540608.0
TRUE,Communication Services,NMS,274611200.0
TRUP,Financial Services,NGM,1505451904.0
TRV,,,
TRVG,Communication Services,NMS,684845248.0
TRVI,Healthcare,NMS,137217280.0
TRVN,Healthcare,NCM,163986928.0
TRWH,Consumer Cyclical,NYQ,674070976.0
TRX,,,
TRXC,,,
TS,Energy,NYQ,7775205376.0
TSBK,Financial Services,NMS,151227264.0
TSC,Financial Services,NMS,430609984.0
TSCA P,,,
TSCB P,,,
TSCO,Consumer Cyclical,NMS,15315192832.0
TSE,Basic Materials,NYQ,860759872.0
TSEM,,,
TSI,Financial Services,NYQ,264185984.0
TSLA,Consumer Cyclical,NMS,224176226304.0
TSLX,Financial Services,NYQ,1095132288.0
TSM,Technology,NYQ,283748335616.0
TSN,Consumer Defensive,NYQ,21294503936.0
TSQ,,,
TSRI,,,
TSU,,,
TT,,,
TTAC,,,
TTAI,,,
TTC,Industrials,NYQ,7161366528.0
TTD,,,
TTEC,,,
TTEK,Industrials,NMS,4323708928.0
TTGT,Communication Services,NMS,827240448.0
TTI,Energy,NYQ,71762432.0
TTM,Consumer Cyclical,NYQ,4433533952.0
TTMI,Technology,NMS,1269615744.0
TTNP,,,
TTOO,,,
TTP,,,
TTPH,,,
TTT,,,
TTTN,,,
TTWO,Communication Services,NMS,16453368832.0
TU,,,
TUFN,Technology,NYQ,349304672.0
TUP,Consumer Cyclical,NYQ,273988256.0
TUR,,,
TURN,,,
TUSA,,,
TUSK,Energy,NMS,52570640.0
TV,Communication Services,NYQ,3007217920.0
TVC,,,
TVE,,,
TVIX,,,
TVTY,,,
TW,Financial Services,NMS,13167128576.0
TWI,Industrials,NYQ,82419128.0
TWIN,,,
TWLO,Communication Services,NYQ,32541313024.0
TWM,,,
TWMC,,,
TWN,Financial Services,NYQ,163246432.0
TWNK,,,
TWNK W,,,
TWO,,,
TWO PRA,,,
TWO PRB,,,
TWO PRC,,,
TWO PRD,,,
TWO PRE,,,
TWOU,Consumer Defensive,NMS,2514220544.0
TWST,Healthcare,NMS,2052435200.0
TWTR,Communication Services,NYQ,24221497344.0
TX,Basic Materials,NYQ,2995660032.0
TXG,Healthcare,NMS,8851506176.0
TXMD,Healthcare,NMS,377639392.0
TXN,Technology,NMS,115465019392.0
TXRH,Consumer Cyclical,NMS,3482867712.0
TXT,,,
TY,Financial Services,NYQ,1337475584.0
TY PR,,,
TYBS,,,
TYD,,,
TYG,,,
TYHT,Healthcare,NCM,14257102.0
TYL,,,
TYME,Healthcare,NCM,162177504.0
TYO,,,
TZA,,,
TZAC,Financial Services,NMS,82443688.0
TZAC W,,,
TZOO,,,
UA,Consumer Cyclical,NYQ,4142148352.0
UAA,Consumer Cyclical,NYQ,4142142976.0
UAE,,,
UAG,,,
UAL,,,
UAMY,Basic Materials,ASE,33214906.0
UAN,Basic Materials,NYQ,100821872.0
UAPR,,,
UAUD,,,
UAUG,,,
UAVS,Industrials,ASE,51905540.0
UBA,Real Estate,NYQ,450551712.0
UBCP,Financial Services,NCM,66457680.0
UBER,Technology,NYQ,53198815232.0
UBFO,,,
UBG,,,
UBOH,Financial Services,NMS,60273472.0
UBOT,,,
UBP,,,
UBP PRH,,,
UBP PRK,,,
UBR,,,
UBS,Financial Services,NYQ,42019217408.0
UBSI,Financial Services,NMS,3424713472.0
UBT,,,
UBX,Healthcare,NMS,440322176.0
UCBI,,,
UCBI O,,,
UCC,,,
UCHF,,,
UCI,,,
UCIB,,,
UCL,,,
UCO,,,
UCON,,,
UCTT,Technology,NMS,925680000.0
UDEC,,,
UDN,,,
UDOW,,,
UDR,,,
UE,Real Estate,NYQ,1338975616.0
UEC,Energy,ASE,162785360.0
UEIC,Technology,NMS,639998016.0
UEPS,,,
UEUR,,,
UEVM,,,
UFAB,,,
UFCS,,,
UFEB,,,
UFI,,,
UFO,,,
UFPI,Basic Materials,NMS,2920088576.0
UFPT,Consumer Cyclical,NCM,329619104.0
UFS,,,
UG,Consumer Defensive,NGM,70752528.0
UGA,,,
UGAZ,,,
UGBP,,,
UGE,,,
UGI,Utilities,NYQ,6608312320.0
UGL,,,
UGLD,,,
UGP,Energy,NYQ,3813147136.0
UHAL,Industrials,NMS,5888222208.0
UHS,Healthcare,NYQ,7949969408.0
UHT,Real Estate,NYQ,1066657728.0
UI,,,
UIHC,Financial Services,NMS,322375488.0
UIS,,,
UITB,,,
UIVM,,,
UJAN,,,
UJB,,,
UJPY,,,
UJUL,,,
UJUN,,,
UL,,,
ULBI,,,
ULE,,,
ULH,Industrials,NMS,463003392.0
ULST,,,
ULTA,Consumer Cyclical,NMS,11464499200.0
ULTR,,,
ULVM,,,
UMAR,,,
UMAY,,,
UMBF,Financial Services,NMS,2320679936.0
UMC,,,
UMDD,,,
UMH,Real Estate,NYQ,546821248.0
UMH PRB,,,
UMH PRC,,,
UMH PRD,,,
UMPQ,,,
UMRX,Healthcare,NMS,13860813.0
UN,,,
UNAM,,,
UNB,Financial Services,NMS,83291920.0
UNF,,,
UNFI,Consumer Defensive,NYQ,994209664.0
UNG,,,
UNH,,,
UNIT,,,
UNL,,,
UNM,Financial Services,NYQ,3275062016.0
UNMA,,,
UNOV,,,
UNP,Industrials,NYQ,114732277760.0
UNTY,Financial Services,NGM,152801536.0
UNVR,Basic Materials,NYQ,2886518016.0
UOCT,,,
UONE,,,
UONE K,,,
UPLD,,,
UPRO,,,
UPS,Industrials,NYQ,98598567936.0
UPV,,,
UPW,,,
UPWK,Industrials,NMS,1654604928.0
URA,,,
URBN,Consumer Cyclical,NMS,1499903744.0
URE,,,
URG,Energy,ASE,83813632.0
URGN,,,
URI,Industrials,NYQ,10656842752.0
URNM,,,
UROV,Healthcare,NMS,323392640.0
URTH,,,
URTY,,,
USA,,,
USAC,Energy,NYQ,1020409664.0
USAI,,,
USAK,Industrials,NMS,73062040.0
USAP,Basic Materials,NMS,72889832.0
USAS,Basic Materials,ASE,269778464.0
USAU,,,
USB,,,
USB PRA,,,
USB PRH,,,
USB PRM,,,
USB PRO,,,
USB PRP,,,
USCI,,,
USCR,Basic Materials,NMS,405465472.0
USD,,,
USDP,Industrials,NYQ,89702840.0
USDU,,,
USDY,,,
USEG,,,
USEP,,,
USEQ,,,
USFD,Consumer Defensive,NYQ,4339555328.0
USFR,,,
USHG,,,
USHY,,,
USI,,,
USIG,,,
USIO,,,
USL,,,
USLB,,,
USLM,,,
USLV,,,
USM,Communication Services,NYQ,2630052352.0
USMC,,,
USMF,,,
USMV,,,
USNA,Consumer Defensive,NYQ,1729476992.0
USO,,,
USOI,,,
USPH,Healthcare,NYQ,1038557760.0
USRT,,,
USSG,,,
UST,,,
USTB,,,
USV,,,
USVM,,,
USWS,Energy,NMS,35655052.0
USWS W,,,
USX,Industrials,NYQ,303486080.0
USXF,,,
UTES,,,
UTF,Financial Services,NYQ,2100521984.0
UTG,Financial Services,ASE,1495995136.0
UTHR,Healthcare,NMS,5296000000.0
UTI,Consumer Defensive,NYQ,245190352.0
UTL,Utilities,NYQ,690072512.0
UTMD,Healthcare,NMS,314633088.0
UTRN,,,
UTSI,,,
UTSL,,,
UUP,,,
UUU,,,
UUUU,,,
UUUU WS,,,
UVE,,,
UVSP,Financial Services,NMS,437809504.0
UVV,Consumer Defensive,NYQ,1014716736.0
UVXY,,,
UWM,,,
UXI,,,
UXIN,Communication Services,NMS,470436480.0
UYG,,,
UYM,,,
UZA,,,
UZB,,,
UZC,,,
V,Financial Services,NYQ,429806780416.0
VAC,Consumer Cyclical,NYQ,3433966336.0
VAL,,,
VALE,,,
VALQ,,,
VALT,,,
VALU,Financial Services,NMS,263113472.0
VAMO,,,
VAPO,Healthcare,NYQ,887238656.0
VAR,,,
VAW,,,
VB,,,
VBF,Financial Services,NYQ,228870672.0
VBFC,,,
VBIV,,,
VBK,,,
VBLT,Healthcare,NGM,58912940.0
VBND,,,
VBR,,,
VBTX,,,
VC,Consumer Cyclical,NMS,1950810752.0
VCEL,,,
VCF,Financial Services,NYQ,65784560.0
VCIF,Financial Services,NYQ,100582192.0
VCIT,,,
VCLT,,,
VCNX,Healthcare,NMS,56425196.0
VCR,,,
VCRA,Technology,NYQ,677659584.0
VCSH,,,
VCTR,,,
VCV,,,
VCYT,Healthcare,NMS,1386979712.0
VDC,,,
VDE,,,
VEA,,,
VEC,Industrials,NYQ,564191488.0
VECO,Technology,NMS,662340544.0
VEDL,,,
VEEV,Healthcare,NYQ,36341579776.0
VEGA,,,
VEGI,,,
VEGN,,,
VEL,Financial Services,NYQ,75127248.0
VEON,Communication Services,NMS,3130942720.0
VER,,,
VER PRF,,,
VERB,,,
VERB W,,,
VERI,Technology,NMS,423815264.0
VERO,Healthcare,NMS,137373632.0
VERT U,,,
VERU,,,
VERY,Financial Services,NMS,139230000.0
VET,Energy,NYQ,712566400.0
VETS,,,
VEU,,,
VFC,Consumer Cyclical,NYQ,23989045248.0
VFF,Consumer Defensive,NMS,265645616.0
VFH,,,
VFL,Financial Services,NYQ,55684416.0
VFLQ,,,
VFMF,,,
VFMO,,,
VFMV,,,
VFQY,,,
VFVA,,,
VG,Communication Services,NMS,2505207296.0
VGFO,,,
VGI,Financial Services,NYQ,126078624.0
VGIT,,,
VGK,,,
VGLT,,,
VGM,,,
VGR,,,
VGSH,,,
VGT,,,
VGZ,,,
VHC,,,
VHI,,,
VHT,,,
VIAC,,,
VIAC A,,,
VIAV,,,
VICI,Real Estate,NYQ,11132314624.0
VICR,Technology,NMS,3116678400.0
VIDI,,,
VIE,Healthcare,NMS,2178094592.0
VIG,,,
VIGI,,,
VIIX,,,
VIOG,,,
VIOO,,,
VIOT,Technology,NMS,397492032.0
VIOV,,,
VIPS,Consumer Cyclical,NYQ,13771160576.0
VIR,Healthcare,NMS,4753808384.0
VIRC,Consumer Cyclical,NMS,43683528.0
VIRS,,,
VIRT,Financial Services,NMS,4660071424.0
VIS,,,
VISL,,,
VIST,Energy,NYQ,276709536.0
VIV,,,
VIVE,,,
VIVO,Healthcare,NMS,1018994752.0
VIXM,,,
VIXY,,,
VJET,Technology,NYQ,35061000.0
VKI,Financial Services,ASE,464780064.0
VKQ,Financial Services,NYQ,649459136.0
VKTX,Healthcare,NMS,484943936.0
VKTX W,,,
VLGE A,,,
VLO,,,
VLRS,Industrials,NYQ,527275968.0
VLT,Financial Services,NYQ,77871928.0
VLU,,,
VLUE,,,
VLY,Financial Services,NMS,2963899392.0
VLYP O,,,
VLYP P,,,
VMBS,,,
VMC,Basic Materials,NYQ,16000675840.0
VMD,,,
VMI,Industrials,NYQ,2446621696.0
VMM,Financial Services,NYQ,146228544.0
VMO,Financial Services,NYQ,796839296.0
VMOT,,,
VMW,Technology,NYQ,62807212032.0
VNCE,,,
VNDA,,,
VNE,Consumer Cyclical,NYQ,1232682752.0
VNET,Technology,NMS,2944841216.0
VNLA,,,
VNM,,,
VNO,,,
VNO PRK,,,
VNO PRL,,,
VNO PRM,,,
VNOM,Energy,NMS,1642484608.0
VNQ,,,
VNQI,,,
VNRX,,,
